roster_date,RFP_Key,rfp_type_random,rfp_name_random,rfp_location,Name,Address,city,State,Zip,Phone,rfp_primary,program_flag,program_date,active_quarters,base_active_quarters,sap,location_enddate,location_startdate,eligibility_enddate,eligibility_startdate,startdate,enddate
10/2/2024,SCG420297,GPO,ACUITY,18602,Marshall LLC,50995 Obrien Crescent Suite 799,Port Arthur,Nebraska,56512,559-309-3047x793,1,Preferred,3/7/2022,7,3,18602,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG655790,GPO,ACUITY,18602,"Pineda, Garcia and Gonzalez",95233 Graves Shores,Port Arthur,Alaska,46563,+1-834-965-5410x9653,1,Preferred,3/7/2022,7,3,18602,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG562310,ACUALL,PECAA,19394,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,0,,,,3,19394,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,GPO,PECAA,19398,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,1,,,,3,19398,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG558159,ACUALL,LC,19406,"Miller, English and Jenkins",58013 Cheryl Port,Simpsonville,Delaware,15418,(817)621-9255x3030,0,,,,3,19406,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG227089,ACUALL,LC,19406,Andrews Group,939 Cummings Ways,Simpsonville,Florida,37427,8413391010,0,,,,3,19406,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG157654,GPO,ESP,25589,"Robinson, Wood and Day",0604 Avila Corners,Westport,Oregon,43510,510-962-2688,1,,,,3,25589,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG562310,ACUALL,myAPP,13347,"Singh, Clark and Kramer",80722 Roger Spur Apt. 719,Greenville,Louisiana,19546,(586)420-8074,1,,,,3,13347,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG963842,PE,myAPP,51152,Charles-Cline,39300 Eric Circles,Jacksonville,Tennessee,60976,+1-746-433-9708x889,0,,,,1,51152,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG829332,PE,myAPP,51152,Mcdaniel and Sons,7019 Maynard Spring,Jacksonville,New Hampshire,92835,(719)946-9339,0,,,,1,51152,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG914106,GPO,PV,18910,Ward-Johnston,9189 Jones Mills Apt. 899,Woodland,Georgia,36217,+1-787-200-9004x70722,0,,,,3,18910,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG713255,GPO,PV,18910,Simpson-Green,8008 Andrew Fork Suite 113,Woodland,Georgia,36462,479.727.8406,0,,,,3,18910,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG574991,ACUALL,ACUALL,31413,Davis Group,91877 Patricia Gateway Suite 129,Wellsville,New Mexico,96898,001-447-359-1170,1,,,,3,31413,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG541285,ACUALL,ACUALL,31413,"Hull, Wolfe and Chen",428 Gonzalez Manors,Wellsville,South Carolina,74990,001-772-946-4208x79837,1,,,,3,31413,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG168638,myAPP,PV,29710,Booker and Sons,7530 Landry Groves,Charleston,Hawaii,24509,528.518.5196x55394,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624124,myAPP,PV,29710,"Chase, Johnson and Dixon",00495 Denise Dam,Charleston,Montana,77646,(902)673-9490x774,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG050151,myAPP,PV,29710,"Skinner, Wilson and Carr",801 Nguyen Cape,Charleston,Oregon,45484,(951)416-4218,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG955165,myAPP,PV,29710,"Meyer, Reid and Wells",00432 Randy Mews Apt. 261,Charleston,Illinois,5772,(874)608-2236,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG920000,myAPP,PV,29710,Simpson LLC,8966 Alvarez Road,Charleston,North Carolina,92514,001-901-967-2035x622,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG274469,myAPP,PV,29710,Smith-Clark,88877 Mary Plains Apt. 335,Charleston,Alabama,56516,896-556-2038x801,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG652446,myAPP,PV,29710,"Doyle, Hall and Kelly",428 Gallagher Isle Suite 323,Charleston,California,21630,559.809.8578x550,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG435468,myAPP,PV,29710,Hayes-Wong,600 Gabriel Pike,Charleston,Virginia,98023,001-394-786-4917x104,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG738936,myAPP,PV,29710,"Edwards, Costa and Mora",58465 Harrison Trace Apt. 470,Charleston,Pennsylvania,31964,9507587104,0,,,,3,29710,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG997720,myAPP,CECOP,15215,Hicks-Graves,9262 Vicki Road Apt. 048,Nashville,Iowa,998,-5549,0,,,,3,15215,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG719868,Lease Franchise,PECAA,19382,"King, Yang and Reed",0704 Joshua Plain Suite 219,Lewistown,Colorado,60624,001-400-881-5219,0,,,,3,19382,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG812114,Lease Franchise,PECAA,19382,Hall Group,4497 Scott Lights Suite 144,Lewistown,Rhode Island,45313,+1-321-914-2248x382,0,,,,3,19382,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG779844,Lease Franchise,PECAA,19382,Clarke-Mendoza,7858 Molina Trail Apt. 492,Lewistown,California,51721,(798)963-9804x012,0,,,,3,19382,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG644597,Lease Franchise,PECAA,19382,Cardenas-Marquez,5576 Christian Way,Lewistown,Ohio,92216,969-661-4600,0,,,,3,19382,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG815008,Lease Franchise,PECAA,19382,Martin PLC,76210 Cassidy Rue Apt. 139,Lewistown,Idaho,73332,6647892941,0,,,,3,19382,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG461000,Lease Franchise,PECAA,19382,"Johnston, Barker and Graves",8623 Brown Greens,Lewistown,Arizona,8013,632.255.2807x6265,0,,,,3,19382,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG693569,myAPP,myAPP,36652,Martin and Sons,108 Davis Motorway Apt. 407,Evansville,Massachusetts,67359,2018003650,0,,,,3,36652,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG060136,myAPP,myAPP,36652,Perez-Werner,893 Beth Common Suite 934,Evansville,Illinois,6787,408.228.9531x302,0,,,,3,36652,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG622698,myAPP,myAPP,36652,"Gutierrez, Lane and Collins",429 Rose Circle Apt. 892,Evansville,South Carolina,48991,(794)875-5554x113,0,,,,3,36652,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG796242,myAPP,myAPP,36652,Ross Inc,71161 Wood Station Suite 222,Evansville,Illinois,19658,6482871562,0,,,,3,36652,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG666235,myAPP,myAPP,46545,Nguyen Group,03287 Carr Spring Suite 671,Whiteville,Maryland,94458,625.495.4805x38279,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG785975,myAPP,myAPP,46545,Nelson Inc,98134 Lauren Spurs Apt. 544,Whiteville,Texas,96550,(549)999-7129x3621,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG298625,myAPP,myAPP,46545,"Jackson, Villarreal and Boyer",11398 Jacob Falls Suite 110,Whiteville,Virginia,59318,+1-967-679-6151x3076,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG440137,myAPP,myAPP,46545,Wade-Robinson,0219 Lang Walk Suite 527,Whiteville,South Carolina,16845,001-215-235-6545x0192,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG580361,myAPP,myAPP,46545,Parker LLC,42770 Garcia Creek Apt. 868,Whiteville,Michigan,64974,(550)401-3248x88434,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG499140,myAPP,myAPP,46545,"Rios, Sanchez and Little",381 Edward Station Suite 345,Whiteville,Hawaii,68287,877-767-3754,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG646203,myAPP,myAPP,46545,"Harris, Hanson and Gardner",364 Vincent Isle,Whiteville,Pennsylvania,14899,795-359-5454,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG382650,myAPP,myAPP,46545,Leach Group,17242 Cynthia Springs,Whiteville,Utah,86153,+1-472-271-8638x927,1,,,,3,46545,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG867401,myAPP,myAPP,50788,"Jackson, Frederick and Reyes",383 Davis Forges Suite 298,Douglasville,Illinois,56385,4839349126,0,,,,3,50788,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG901671,PE,USV,29539,"Reyes, Haynes and Newman",73758 Dana Bridge Apt. 123,Georgetown,Tennessee,20623,850.368.9535x57121,1,Preferred,8/11/2020,7,3,29539,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG133531,PE,USV,29539,"Kirby, Hill and Armstrong",397 Orozco Turnpike,Georgetown,Vermont,70068,206-258-9980,1,Preferred,8/11/2020,7,3,29539,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG871955,myAPP,VT,38764,"Frye, Stephenson and Scott",38098 Cunningham Camp,Maryville,Rhode Island,66257,907-986-5642x937,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG744368,myAPP,VT,38764,Garza Inc,5408 Victor Roads Suite 827,Maryville,Indiana,45187,(857)874-5576,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG589797,myAPP,VT,38764,Miller-Smith,6538 Denise Unions Suite 148,Maryville,Wyoming,2776,(876)399-5626x863,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG672725,myAPP,VT,38764,"Harris, Lloyd and Moore",124 Fernandez Locks,Maryville,Louisiana,10929,253-980-9032,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG472100,myAPP,VT,38764,Kim Group,76118 Andrea Isle,Maryville,Vermont,6107,001-752-429-2011,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG658769,myAPP,VT,38764,"Mitchell, Robinson and Lutz",98886 Steven Port,Maryville,Illinois,5619,001-335-219-9215,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624854,myAPP,VT,38764,Williams-Logan,885 Garza Estates,Maryville,Michigan,24089,+1-889-903-9116x2880,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG312474,myAPP,VT,38764,Odom Group,360 Kim Lake,Maryville,Florida,79568,(763)406-0899,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG771887,myAPP,VT,38764,Silva-Weiss,086 Leslie Hollow,Maryville,Arizona,40449,001-224-442-0836x229,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG476982,myAPP,VT,38764,"Nolan, Tucker and Collins",5907 Horton Spur Apt. 938,Maryville,Pennsylvania,33483,651.967.8317,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG225862,myAPP,VT,38764,"Winters, Ellis and Burke",563 Jeffrey Ramp,Maryville,New Mexico,49528,+1-862-681-7557x741,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG547659,myAPP,VT,38764,Wagner PLC,468 Olson Drive Suite 965,Maryville,Pennsylvania,35833,329.790.7957,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG909005,myAPP,VT,38764,Johnson PLC,348 Haynes Loop Apt. 742,Maryville,Indiana,91603,(941)962-4106x874,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG213192,myAPP,VT,38764,Stone-Rivera,9471 Boyd Cliffs Apt. 245,Maryville,Texas,49428,(337)469-3670x813,0,,,,1,38764,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG662973,Lease Franchise,ACUALL,14284,"Ball, Collins and Swanson",04128 Andre Row Apt. 623,Smithtown,New Mexico,16099,636.714.0621x5413,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG377749,Lease Franchise,ACUALL,14284,Riley Inc,642 Anthony Rapid Apt. 221,Smithtown,Pennsylvania,80139,+1-300-296-7884x278,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG301371,Lease Franchise,ACUALL,14284,"Jones, Collins and Glenn",331 James Haven,Smithtown,New York,82906,305-620-9951x036,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG748625,Lease Franchise,ACUALL,14284,Thomas LLC,8791 Alexis Mall,Smithtown,West Virginia,15022,976-718-0103,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG052209,Lease Franchise,ACUALL,14284,"Adams, Weber and Jackson",5701 Hutchinson Trail,Smithtown,Texas,90645,894-319-2989x25800,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG227569,Lease Franchise,ACUALL,14284,Thompson-Diaz,663 Monica Land,Smithtown,Michigan,65744,5547950233,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG936298,Lease Franchise,ACUALL,14284,Cooley Ltd,1935 Renee Ranch,Smithtown,Massachusetts,22938,+1-402-999-2843x1314,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG855124,Lease Franchise,ACUALL,14284,"Jimenez, Turner and Williams",568 Black Road Apt. 710,Smithtown,Delaware,17372,7984356354,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG296998,Lease Franchise,ACUALL,14284,"Bowen, Alvarez and Brewer",49586 White Neck Apt. 672,Smithtown,Rhode Island,43206,909-725-9908,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG450723,Lease Franchise,ACUALL,14284,Brock LLC,471 Richardson Meadows Suite 722,Smithtown,Connecticut,39495,(824)686-6189x4912,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG397629,Lease Franchise,ACUALL,14284,Morris Inc,1396 Dunn Circle,Smithtown,Kentucky,48190,+1-213-631-6110x45801,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG050125,Lease Franchise,ACUALL,14284,Walker PLC,6650 Stark Spring,Smithtown,South Dakota,57132,437.997.9488,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG182722,Lease Franchise,ACUALL,14284,"Willis, Patton and French",62162 Angela Fords,Smithtown,Nebraska,32126,(938)561-9935,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG463196,Lease Franchise,ACUALL,14284,"Banks, Torres and Cook",75299 Daniel Port,Smithtown,Ohio,19193,(717)676-8326x2358,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG349577,Lease Franchise,ACUALL,14284,Curtis PLC,394 Shawn Plains,Smithtown,Georgia,21064,479-793-8744,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG538718,Lease Franchise,ACUALL,14284,"Floyd, Patel and Ortiz",2135 Boone Mountain Apt. 868,Smithtown,Missouri,42568,958-554-7205x065,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG260263,Lease Franchise,ACUALL,14284,"Chase, Mckinney and Gomez",0060 Curtis Glen,Smithtown,Missouri,60725,(264)443-0581x68290,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG015609,Lease Franchise,ACUALL,14284,Villarreal PLC,101 Vega Passage,Smithtown,Illinois,77040,390.404.0202x68688,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG849395,Lease Franchise,ACUALL,14284,Martin-Thompson,05537 Guzman Street Apt. 888,Smithtown,Georgia,60808,893-206-1184,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG336070,Lease Franchise,ACUALL,14284,Edwards-King,3320 Harrington Alley,Smithtown,Mississippi,16078,001-642-356-5753x44544,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG143992,Lease Franchise,ACUALL,14284,Goodwin-Baker,6481 Rodriguez Land,Smithtown,New Hampshire,26781,423.352.9789,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG101364,Lease Franchise,ACUALL,14284,Mcguire Inc,7804 Jessica Trafficway Apt. 095,Smithtown,Idaho,54950,961.821.3321x5811,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG089926,Lease Franchise,ACUALL,14284,Barker-Jimenez,325 Catherine Ranch,Smithtown,New York,68441,291.634.8930,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG785113,Lease Franchise,ACUALL,14284,Morgan-Johnson,56652 Denise Extension Apt. 420,Smithtown,North Dakota,44329,203.484.9381,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG271231,Lease Franchise,ACUALL,14284,"Fuentes, Williams and Eaton",9789 Mayer Canyon Apt. 155,Smithtown,Tennessee,56208,-4663,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG103106,Lease Franchise,ACUALL,14284,"Bowman, Ray and Hayes",479 Jackson Flats,Smithtown,Colorado,5790,873-315-5890,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG338257,Lease Franchise,ACUALL,14284,Jackson-Mercado,16190 Janet Station Apt. 953,Smithtown,Vermont,97568,568-271-2671,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG143862,Lease Franchise,ACUALL,14284,Jones PLC,183 Aaron Walk,Smithtown,Arkansas,35953,737.842.6024x0040,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG539147,Lease Franchise,ACUALL,14284,"Davis, Kennedy and Walters",29630 Jesus Fall,Smithtown,Colorado,69154,(548)452-3177x691,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG234363,Lease Franchise,ACUALL,14284,Miller-Watts,6366 Tiffany Club Suite 388,Smithtown,New York,99847,+1-233-224-1177x752,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG497178,Lease Franchise,ACUALL,14284,Bartlett Ltd,780 William Ville,Smithtown,South Dakota,4127,+1-805-400-6381x20665,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG791139,Lease Franchise,ACUALL,14284,"Mckenzie, Collier and Harper",0994 Noble Ramp,Smithtown,Pennsylvania,41796,5113701702,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG107233,Lease Franchise,ACUALL,14284,Jackson-Drake,1966 Lopez Street,Smithtown,Delaware,67653,655-928-5416x28072,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG178937,Lease Franchise,ACUALL,14284,"Mendoza, Newman and Mcpherson",617 Keller Island Apt. 875,Smithtown,Maryland,17421,996-287-8455,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG400778,Lease Franchise,ACUALL,14284,Gordon LLC,64009 Flores Ridges,Smithtown,Missouri,10428,+1-841-390-1290x9177,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG654602,Lease Franchise,ACUALL,14284,Davis PLC,77829 Alexander Light,Smithtown,South Dakota,49450,(450)313-6910x76485,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG004605,Lease Franchise,ACUALL,14284,Wilson PLC,92258 Moore Row,Smithtown,South Dakota,80278,(394)609-8850x673,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG376448,Lease Franchise,ACUALL,14284,"Liu, Kim and Osborn",43968 Charles Valleys,Smithtown,California,47742,559-262-9030,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG691469,Lease Franchise,ACUALL,14284,Reed Inc,468 Robert Lane,Smithtown,Hawaii,1837,(581)457-8451,1,Preferred,9/10/2020,7,3,14284,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG225078,PE,myAPP,49200,Pratt and Sons,705 Schultz Plain,Dayton,Nebraska,16463,544-882-6977x8181,0,,,,3,49200,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG191986,GPO,LC,15474,Ramos-Sullivan,07811 Andrea Inlet Apt. 646,Pittsburgh,Georgia,2331,603-731-4766,0,,,,1,15474,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG191986,GPO,ACUALL,15198,Ramos-Sullivan,07811 Andrea Inlet Apt. 646,Pittsburgh,Georgia,2331,603-731-4766,1,Preferred,12/5/2022,7,3,15198,4/11/2262,7/1/2024,4/11/2262,7/1/2024,7/1/2024,12/31/2024
10/2/2024,SCG966060,myAPP,myAPP,23230,Kirk-Dominguez,422 David Mill,Spencerport,Georgia,96283,001-321-384-6871,1,,,,3,23230,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG148722,myAPP,myAPP,23230,Mcdonald-Rodriguez,2280 James Valleys,Spencerport,Michigan,32088,864.477.8619,1,,,,3,23230,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG997720,myAPP,myAPP,15016,Hicks-Graves,9262 Vicki Road Apt. 048,Nashville,Iowa,998,-5549,1,,,,3,15016,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG168638,myAPP,ADO,53686,Booker and Sons,7530 Landry Groves,Charleston,Hawaii,24509,528.518.5196x55394,1,,,,3,53686,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
10/2/2024,SCG624124,myAPP,ADO,53686,"Chase, Johnson and Dixon",00495 Denise Dam,Charleston,Montana,77646,(902)673-9490x774,1,,,,3,53686,4/11/2262,7/1/2024,4/11/2262,7/1/2024,10/1/2024,12/31/2024
